'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8','ECG'
'[18:54:21.176 08/07/2079]',-60.171,-45.324,11.722,14.847,-65.641,-18.364,-3.516,10.159,-43.370,-13.675,12.112,17.192,-33.993,31.258,-23.834,-0.781,-3.907,2.735,-10.940,19.145,41.807,14.457,-23.834,297.338
'[18:54:21.180 08/07/2079]',-86.349,-49.621,22.271,36.728,-66.422,-27.350,-7.424,25.788,-44.933,-15.629,6.642,34.383,-32.039,10.549,1.563,0.000,-7.814,3.907,-21.490,42.589,55.873,-9.377,1.563,291.868
'[18:54:21.184 08/07/2079]',-67.985,-32.430,-14.457,44.542,-50.794,-29.304,-14.847,25.788,-44.151,-20.708,-0.781,33.602,-30.867,-0.781,12.112,-13.675,-11.722,0.391,15.238,34.383,37.118,-10.159,12.112,299.292
'[18:54:21.188 08/07/2079]',-58.608,-11.722,-35.556,19.536,-46.105,-41.026,-23.053,24.225,-46.886,-21.880,-7.814,28.913,-33.211,-14.066,10.549,-11.331,-15.629,-6.252,36.337,14.847,25.788,-25.006,10.549,327.424
'[18:54:21.191 08/07/2079]',-50.794,1.172,-42.589,-16.020,-70.330,-18.755,-26.178,7.814,-46.105,-26.178,-12.894,19.927,-34.774,-40.635,11.331,-2.735,-16.410,-9.377,43.370,12.894,-5.470,-46.105,11.331,344.225
'[18:54:21.195 08/07/2079]',-40.635,27.741,-73.065,-5.470,-64.469,-16.020,-21.490,11.331,-39.072,-20.317,-18.755,9.377,-32.039,-51.966,12.503,1.172,-16.020,-10.940,73.846,-12.112,-11.722,-56.654,12.503,359.853
'[18:54:21.199 08/07/2079]',-17.973,-32.430,-5.079,-32.430,-55.092,-1.954,-19.536,-10.940,-30.867,-14.457,-10.159,-7.033,-27.741,-5.470,-17.973,-12.112,-11.722,-8.205,5.861,26.960,-11.722,-10.940,-17.973,337.582
'[18:54:21.203 08/07/2079]',-41.026,-69.939,27.350,-13.284,-64.078,5.861,-28.913,-8.205,-32.821,-13.675,-9.768,-4.689,-29.304,-1.954,-29.695,-0.781,-7.814,-3.126,-26.569,46.105,4.298,1.172,-29.695,320.000
'[18:54:21.207 08/07/2079]',-51.184,-63.687,19.145,13.675,-54.310,-2.344,-33.993,9.768,-37.118,-19.145,-12.112,8.205,-37.900,-23.053,-10.940,10.940,-9.768,2.344,-18.364,42.589,-2.735,-11.331,-10.940,292.259
'[18:54:21.211 08/07/2079]',-54.701,-42.979,18.364,-16.020,-61.734,0.391,-20.317,-11.722,-32.430,-14.847,-5.079,7.814,-32.039,17.192,-10.159,-20.708,-7.814,9.377,-17.582,30.476,10.549,12.112,-10.159,287.179
'[18:54:21.215 08/07/2079]',-60.952,-57.436,21.490,-13.675,-84.005,5.470,-20.708,-9.768,-37.509,-20.708,-3.516,21.880,-33.602,-5.861,7.033,-7.424,-10.159,10.940,-20.708,51.184,-0.781,-16.801,7.033,303.980
'[18:54:21.219 08/07/2079]',-57.045,15.629,-60.952,12.112,-77.363,-2.344,-13.284,3.126,-37.118,-28.132,-0.391,30.867,-27.741,-15.629,10.940,-3.126,-10.940,12.894,61.734,-8.205,2.735,-32.821,10.940,321.563
'[18:54:21.223 08/07/2079]',-38.681,12.503,-30.476,-18.364,-59.780,-12.894,4.298,-6.642,-26.960,-20.317,5.470,13.284,-14.066,27.741,-15.629,-26.569,-10.549,15.629,31.258,-3.516,9.768,10.940,-15.629,350.476
'[18:54:21.227 08/07/2079]',-35.556,-7.814,5.079,-23.443,-41.416,-32.821,16.801,-3.516,-26.178,-11.722,5.861,7.033,-8.596,-13.675,2.344,-5.079,-8.205,14.457,-4.298,14.066,1.172,-8.596,2.344,362.198
'[18:54:21.230 08/07/2079]',-32.430,33.602,-59.389,-1.954,-32.039,-24.615,-9.768,7.424,-30.476,-14.847,-0.781,4.298,-18.755,-33.993,0.000,11.331,-8.205,13.284,60.171,-42.589,-0.781,-21.880,0.000,373.529
'[18:54:21.234 08/07/2079]',-22.271,-29.304,-21.099,24.225,-16.801,-35.556,-5.861,10.940,-19.536,-5.079,-0.781,-12.112,-18.364,12.894,-16.801,-15.629,-6.252,15.238,21.880,1.954,21.099,17.192,-16.801,371.966
'[18:54:21.238 08/07/2079]',-42.979,-86.349,26.569,26.960,-53.529,-13.284,-19.145,11.331,-22.271,-16.801,-10.940,16.020,-21.490,-4.689,-27.350,19.927,-11.331,5.079,-25.788,42.589,31.648,-4.298,-27.350,395.018
'[18:54:21.242 08/07/2079]',-50.794,-92.210,39.463,10.940,-59.389,-4.298,-29.695,1.954,-8.987,-14.457,-7.814,1.172,-7.814,-7.033,-14.457,-0.781,-6.642,2.344,-38.681,62.906,25.006,-15.629,-14.457,409.866
'[18:54:21.246 08/07/2079]',-35.556,-82.442,58.608,3.516,-58.217,10.940,-9.768,1.563,0.391,-11.331,3.126,5.079,2.735,58.999,-54.310,-8.987,-3.126,10.940,-57.827,59.389,28.913,46.886,-54.310,427.448
'[18:54:21.250 08/07/2079]',-35.556,-58.999,27.741,18.755,-55.092,-1.563,0.000,9.377,-3.907,-6.642,1.954,17.582,3.126,7.814,-16.410,13.284,-5.861,14.847,-26.960,39.463,23.053,5.861,-16.410,438.779
'[18:54:21.254 08/07/2079]',-25.397,-28.523,7.033,7.814,-46.886,-10.549,10.940,7.814,-20.317,-0.391,4.298,10.159,-12.894,-21.099,9.768,17.973,-3.907,19.927,-6.252,17.973,10.159,-19.927,9.768,438.779
'[18:54:21.258 08/07/2079]',-14.457,-33.211,-5.861,51.966,-47.668,-3.126,10.549,38.291,-35.165,-0.391,15.238,13.284,-31.258,-10.549,15.238,19.145,-4.298,28.913,6.642,7.033,32.039,-16.801,15.238,423.150
'[18:54:21.262 08/07/2079]',-23.834,-57.045,4.298,71.893,-37.509,-2.344,3.126,31.258,-38.291,0.000,16.410,16.801,-32.821,-1.563,13.675,14.457,-6.642,30.476,-3.516,23.053,48.449,-7.033,13.675,378.608
'[18:54:21.266 08/07/2079]',-7.033,-63.687,32.039,33.993,-33.602,8.205,1.172,19.536,-34.774,0.391,15.238,19.927,-31.258,-2.344,-1.172,35.946,-8.205,28.523,-31.258,23.053,29.304,-5.861,-1.172,325.079
'[18:54:21.270 08/07/2079]',3.516,10.159,0.781,-1.954,-17.192,9.377,10.159,9.768,-16.020,13.284,24.615,0.781,-12.894,30.476,14.847,-9.377,-3.516,35.556,0.000,-28.523,10.549,18.755,14.847,275.067
'[18:54:21.273 08/07/2079]',-1.954,20.317,-18.755,-3.907,-19.536,4.298,9.768,0.391,-13.284,10.940,23.053,2.344,-7.814,15.238,25.006,-8.987,-7.033,35.556,19.536,-23.834,-4.689,5.861,25.006,245.763
'[18:54:21.277 08/07/2079]',-16.410,55.092,-51.575,-11.331,-35.165,-10.549,13.284,8.596,-17.973,2.344,17.973,18.755,-11.331,0.000,18.364,14.457,-11.331,28.523,52.357,-51.184,-14.457,-5.861,18.364,242.247
'[18:54:21.281 08/07/2079]',-16.801,29.304,-34.774,-3.516,-33.211,-20.317,18.755,9.377,-19.536,-1.954,21.490,18.364,-13.675,-8.596,30.085,10.549,-12.503,23.834,35.556,-16.801,-23.053,-24.225,30.085,251.624
'[18:54:21.285 08/07/2079]',-17.582,-35.556,16.410,11.331,-42.589,20.708,-15.238,12.112,-21.490,-12.503,15.238,20.708,-15.238,-13.284,13.284,17.582,-14.457,16.801,-15.629,29.304,-12.112,-21.099,13.284,249.670
'[18:54:21.289 08/07/2079]',-13.675,-91.038,45.714,30.476,-44.933,24.615,-18.755,11.331,-18.755,-14.457,9.768,28.913,-6.642,8.205,-25.397,29.695,-17.582,13.675,-44.933,67.204,8.596,8.596,-25.397,223.101
'[18:54:21.293 08/07/2079]',-1.172,-82.051,59.780,3.126,-31.258,14.066,-10.940,8.205,-15.629,-9.768,3.907,26.178,-4.689,-1.954,-18.755,30.867,-18.755,11.722,-58.999,61.734,-3.516,0.000,-18.755,205.519
'[18:54:21.297 08/07/2079]',5.861,-57.045,37.900,-9.768,-42.198,28.132,-7.814,0.000,-10.159,-5.079,7.033,17.192,5.079,-0.781,-7.033,12.503,-15.629,17.973,-37.118,41.807,-13.675,4.298,-7.033,196.923
'[18:54:21.301 08/07/2079]',-20.708,-35.946,8.596,12.894,-51.575,19.927,-15.238,12.894,-18.755,-8.205,9.377,21.490,2.735,-12.894,3.907,10.159,-15.629,16.020,-7.814,26.569,-3.907,-1.563,3.907,204.737
'[18:54:21.305 08/07/2079]',-30.867,-5.079,-14.066,-3.516,-56.654,-8.205,-0.391,11.331,-31.648,-15.238,7.424,24.225,-21.099,6.252,-21.099,21.099,-17.973,9.377,14.847,2.344,-22.271,9.768,-21.099,205.128
'[18:54:21.309 08/07/2079]',-3.907,24.225,-32.039,-13.675,-35.165,14.066,-8.596,3.907,-16.801,-9.768,14.457,12.894,-21.880,-14.457,33.211,3.516,-9.768,7.814,32.821,-18.755,-48.840,-19.536,33.211,187.155
'[18:54:21.313 08/07/2079]',7.033,26.569,-43.761,1.172,-11.331,13.675,-16.020,5.861,-17.582,-8.987,9.768,9.377,-22.662,8.987,-4.298,10.159,-8.596,7.033,44.542,-28.913,-39.072,13.284,-4.298,132.063
'[18:54:21.316 08/07/2079]',17.192,-12.503,-30.867,12.112,-10.549,-8.987,-1.954,7.424,-20.317,-5.470,3.516,12.112,-42.589,2.344,7.814,22.271,-9.768,7.033,31.648,-0.781,-71.502,11.331,7.814,51.575
'[18:54:21.320 08/07/2079]',29.304,-18.364,-13.675,-17.582,0.000,-9.377,-5.861,-3.907,-5.079,2.735,6.252,7.814,-34.774,6.642,23.834,17.192,-4.298,6.252,14.457,3.516,-88.694,10.940,23.834,-56.654
'[18:54:21.324 08/07/2079]',14.457,-23.834,-11.722,-3.516,-10.159,-14.066,-7.814,8.987,-5.079,1.563,10.940,8.987,-26.569,17.973,21.099,2.735,-0.781,10.159,12.503,15.238,-82.442,26.569,21.099,-152.772
'[18:54:21.328 08/07/2079]',16.801,-60.171,14.066,2.735,-22.271,-13.675,3.126,7.424,-10.940,0.000,9.377,16.410,-31.258,14.457,21.099,10.159,-5.079,7.424,-13.284,38.681,-68.767,15.629,21.099,-242.247
'[18:54:21.332 08/07/2079]',26.960,-89.084,4.298,23.053,-29.304,-17.973,3.126,10.940,-12.894,-5.470,5.470,16.801,-26.178,1.954,21.880,5.470,-12.112,4.689,-3.516,56.654,-55.873,1.563,21.880,-308.278
'[18:54:21.336 08/07/2079]',3.126,-72.283,-7.424,27.350,-64.860,3.516,-4.689,18.364,-22.271,-14.847,8.596,25.006,-30.867,-5.470,17.192,15.238,-12.894,5.861,8.205,36.337,-53.529,4.298,17.192,-343.443
'[18:54:21.340 08/07/2079]',0.000,-80.879,-7.033,30.085,-67.204,-0.391,-8.987,19.536,-27.350,-16.801,3.907,22.271,-37.900,17.973,-20.317,23.053,-14.457,3.516,7.814,37.509,-58.217,35.946,-20.317,-372.357
'[18:54:21.344 08/07/2079]',-15.629,-69.548,-31.258,23.443,-85.177,-15.238,-2.735,10.159,-29.304,-19.145,7.033,16.410,-39.072,11.331,-12.894,16.020,-17.192,1.954,32.039,32.039,-58.608,25.006,-12.894,-391.893
'[18:54:21.348 08/07/2079]',-13.675,-82.051,30.867,9.768,-67.204,12.894,-17.192,17.192,-20.317,-14.847,13.284,20.317,-32.039,28.523,-16.410,19.145,-7.033,3.516,-30.085,58.999,-52.357,33.993,-16.410,-404.005
'[18:54:21.352 08/07/2079]',18.364,-10.159,-18.755,-15.629,-28.913,-1.172,1.172,1.954,-20.708,-8.596,20.708,18.364,-33.211,56.264,-23.053,10.549,-3.126,10.549,19.536,-23.834,-50.403,59.389,-23.053,-404.396
'[18:54:21.355 08/07/2079]',42.198,-25.397,-38.291,14.066,-18.364,-12.112,10.159,12.894,-20.317,-7.033,19.536,19.927,-29.304,6.252,17.192,17.973,-6.642,10.159,39.072,-8.987,-41.416,6.642,17.192,-380.562
'[18:54:21.359 08/07/2079]',25.006,-7.814,-34.383,0.000,-33.993,-6.642,1.954,21.490,-24.615,-10.549,11.722,27.350,-34.774,-8.596,19.145,27.741,-5.079,8.205,35.165,-16.801,-58.608,3.516,19.145,-354.774
'[18:54:21.363 08/07/2079]',27.350,39.853,-89.084,-23.443,-37.900,-4.689,-5.470,2.735,-25.788,-11.331,14.457,8.205,-37.118,-12.503,17.582,16.801,-4.298,8.596,89.866,-42.198,-119.170,5.470,17.582,-328.596
'[18:54:21.367 08/07/2079]',32.039,-47.277,-23.443,-10.940,-52.357,2.735,-3.126,3.126,-24.225,-8.987,10.940,7.424,-32.430,-16.020,15.629,18.364,-2.735,11.722,24.225,27.350,-101.197,0.391,15.629,-305.153
'[18:54:21.371 08/07/2079]',23.053,-51.575,16.801,-30.867,-39.463,11.722,-6.252,-7.424,-23.834,-8.987,16.020,0.391,-32.039,8.987,4.689,1.172,-0.391,10.940,-16.020,44.151,-89.084,16.020,4.689,-298.510
'[18:54:21.375 08/07/2079]',30.085,-57.045,32.430,-27.350,-13.284,5.470,-12.894,-0.391,-19.927,-6.252,16.801,8.205,-26.960,18.755,0.391,6.252,0.781,12.112,-31.648,55.092,-76.581,13.675,0.391,-290.305
'[18:54:21.379 08/07/2079]',41.026,-31.648,23.053,-19.536,-7.424,14.847,-1.563,7.033,-16.801,0.391,30.867,22.271,-19.536,23.053,24.225,8.596,2.344,21.880,-22.271,15.238,-53.529,21.099,24.225,-272.723
'[18:54:21.383 08/07/2079]',46.886,-46.105,35.556,-30.867,1.172,12.112,-1.954,-5.470,-18.755,-1.954,28.913,13.675,-26.178,12.894,31.258,3.516,0.391,18.755,-34.774,33.602,-64.078,11.331,31.258,-254.750
'[18:54:21.387 08/07/2079]',39.072,1.172,-2.344,-35.556,-1.954,14.457,-12.112,1.954,-16.020,-1.954,25.788,10.940,-26.569,26.178,14.066,5.079,-1.172,14.457,3.126,11.331,-96.117,28.523,14.066,-237.167
'[18:54:21.391 08/07/2079]',37.509,76.190,-68.376,-38.291,-10.159,11.331,3.516,1.563,-12.894,-1.563,22.662,7.424,-19.145,6.252,28.913,0.391,-3.516,15.238,69.158,-62.515,-80.098,7.033,28.913,-223.883
'[18:54:21.395 08/07/2079]',37.509,2.344,-28.132,-20.708,-10.940,0.391,0.391,2.344,-19.145,-5.079,14.457,9.768,-30.476,36.337,-7.424,2.344,-10.940,7.814,28.913,0.000,-78.535,39.072,-7.424,-198.877
'[18:54:21.398 08/07/2079]',30.085,7.814,-37.118,-12.894,-16.020,-7.814,4.298,7.424,-17.582,-5.079,13.675,10.940,-22.662,37.509,-16.410,3.516,-15.238,1.954,37.900,-15.238,-59.389,38.681,-16.410,-176.606
'[18:54:21.402 08/07/2079]',40.244,-17.192,-28.913,0.391,-27.350,-13.675,6.642,28.132,-21.099,-7.814,4.298,17.973,-23.443,-8.205,7.814,17.973,-17.582,3.126,29.695,-18.755,-52.357,-1.563,7.814,-150.427
'[18:54:21.406 08/07/2079]',17.582,-75.800,32.821,-3.907,-33.211,-15.629,1.172,18.755,-21.490,-9.768,3.516,28.913,-27.350,0.391,7.814,19.927,-16.801,0.781,-32.039,41.807,-42.979,9.768,7.814,-144.567
'[18:54:21.410 08/07/2079]',1.172,-73.065,51.184,-28.523,-50.012,6.642,-3.516,-1.954,-13.675,-10.549,6.642,14.066,-22.662,-7.424,12.503,14.066,-11.722,-1.954,-50.403,69.548,-55.092,-8.205,12.503,-151.209
'[18:54:21.414 08/07/2079]',29.695,-8.987,-23.834,-11.722,-35.556,11.722,-0.781,9.768,-8.987,-10.159,10.549,16.801,-15.238,-5.079,18.755,9.768,-10.159,1.563,24.615,-1.954,-55.873,-7.033,18.755,-164.493
'[18:54:21.418 08/07/2079]',38.291,14.457,-61.734,7.033,-23.443,-1.172,7.814,16.410,-5.470,-12.894,7.033,21.490,-10.549,8.596,-4.689,17.973,-9.377,1.563,62.515,-26.569,-52.357,13.284,-4.689,-162.149
'[18:54:21.422 08/07/2079]',25.006,-14.847,-19.536,-7.814,-10.159,-9.768,2.735,0.000,-2.735,-13.675,1.954,10.940,-14.066,-13.675,7.814,16.410,-8.205,-5.470,20.317,23.834,-60.171,-1.172,7.814,-119.951
'[18:54:21.426 08/07/2079]',25.397,39.463,-73.065,-8.987,-7.424,-18.364,0.391,9.768,2.735,-7.033,-4.298,3.126,-7.814,0.391,-0.391,2.735,-2.735,-5.861,73.846,-25.006,-57.436,13.675,-0.391,-78.535
'[18:54:21.430 08/07/2079]',6.642,-37.118,9.768,-16.801,-10.549,-23.443,-5.861,3.907,0.391,-10.549,-11.331,8.596,-15.629,-8.205,-4.298,15.629,0.391,-4.689,-8.987,28.523,-34.774,8.596,-4.298,-30.476
'[18:54:21.434 08/07/2079]',-40.635,-26.960,44.542,-57.045,-17.582,-28.523,-15.629,-17.192,3.126,-8.987,-14.066,-10.159,-23.834,2.344,-8.596,-0.391,8.205,-12.503,-43.761,66.422,-30.476,11.722,-8.596,-26.569
'[18:54:21.438 08/07/2079]',0.781,-30.476,14.847,-28.132,-8.987,-5.470,-10.159,-14.847,6.252,2.735,-5.079,-15.629,-13.284,6.642,-1.172,-2.735,11.722,-2.735,-14.066,30.867,-22.271,8.987,-1.172,-25.397
'[18:54:21.441 08/07/2079]',19.536,-44.151,13.284,-13.675,-13.675,-5.079,0.781,-5.470,3.516,-3.907,2.735,-3.516,-13.284,16.020,-12.894,9.768,12.112,0.391,-12.503,25.397,-23.443,12.894,-12.894,-51.575
'[18:54:21.445 08/07/2079]',34.383,-73.846,21.490,-4.298,-3.907,0.000,-2.344,-13.284,3.126,-10.159,8.987,-10.159,-12.503,13.675,-13.675,5.079,12.112,-0.781,-20.708,52.747,-34.383,11.722,-13.675,-61.734
'[18:54:21.449 08/07/2079]',33.211,-48.840,-3.516,21.490,-3.126,14.457,-6.252,-0.391,3.126,-10.549,11.331,2.344,-10.549,3.907,1.954,12.112,9.768,-0.781,4.298,21.490,-26.960,6.252,1.954,-55.482
'[18:54:21.453 08/07/2079]',12.894,-37.900,-11.331,26.178,-24.225,6.642,-5.079,14.457,2.735,-17.192,10.159,7.814,-12.503,28.132,-15.629,5.470,9.377,0.781,12.112,23.834,-32.430,32.430,-15.629,-53.138
'[18:54:21.457 08/07/2079]',0.781,-5.861,-25.006,19.536,-15.238,1.954,-7.033,10.549,8.205,-12.503,8.596,-1.172,-9.768,11.722,-8.205,9.768,10.549,1.172,25.788,-2.344,-19.145,19.927,-8.205,-51.575
'[18:54:21.461 08/07/2079]',13.675,49.231,-85.958,26.178,-3.907,-7.424,-0.391,17.192,8.596,-8.987,3.516,0.781,-5.079,-14.457,10.940,13.675,7.814,1.172,86.740,-60.171,-15.629,1.563,10.940,-58.217
'[18:54:21.465 08/07/2079]',34.383,-0.781,-43.761,12.894,-11.331,-1.954,8.596,7.424,8.205,-3.126,3.907,-0.391,-3.907,-19.145,9.768,23.443,5.470,1.954,44.542,-27.350,-26.960,-6.642,9.768,-62.515
'[18:54:21.469 08/07/2079]',60.562,-30.867,-0.391,-32.430,3.516,-2.344,11.331,-15.629,8.596,-2.344,4.689,-7.033,0.391,-23.053,4.298,22.662,5.079,1.563,1.172,-16.801,-31.258,-3.907,4.298,-49.231
'[18:54:21.473 08/07/2079]',67.985,-62.125,0.781,-12.894,16.801,6.642,-9.377,-20.317,3.126,0.781,3.516,-10.549,-7.424,-14.457,9.377,9.768,2.735,-3.907,0.000,18.755,-41.026,1.563,9.377,-38.681
'[18:54:21.477 08/07/2079]',27.350,-45.324,29.695,-3.516,7.033,14.457,-14.066,0.391,4.689,1.954,0.781,-3.126,-6.642,3.126,-1.563,11.331,3.126,-6.252,-28.913,36.337,-31.648,12.894,-1.563,-20.317
'[18:54:21.480 08/07/2079]',14.457,-43.370,29.304,16.410,3.907,12.112,-14.457,15.238,5.470,4.298,4.298,-2.735,-2.735,4.689,8.596,1.954,5.079,-3.907,-28.523,42.979,-13.675,7.033,8.596,-25.006
'[18:54:21.484 08/07/2079]',-1.563,-29.695,2.344,40.244,-0.781,3.126,-2.344,12.503,1.563,3.516,2.344,0.781,-5.079,1.954,9.377,3.126,3.126,-2.344,-1.563,23.053,7.814,2.735,9.377,-38.291
'[18:54:21.488 08/07/2079]',-6.642,-1.172,3.907,37.118,-9.768,5.861,4.689,32.039,1.172,3.907,3.516,14.066,-4.298,1.954,16.801,10.549,1.954,-0.781,-3.126,-14.847,20.708,-0.781,16.801,-55.092
'[18:54:21.492 08/07/2079]',3.516,-5.079,8.205,0.391,-16.410,-0.391,16.801,7.424,0.000,3.516,11.722,4.689,-5.861,2.735,25.397,-0.781,2.735,1.172,-7.424,-7.424,3.516,-7.814,25.397,-60.952
'[18:54:21.496 08/07/2079]',23.443,-7.814,4.298,-25.788,-10.159,3.907,20.317,-19.536,-1.954,3.126,14.457,0.391,-7.033,21.099,-3.516,6.252,5.861,8.987,-3.516,-5.861,-22.271,15.629,-3.516,-58.217
'[18:54:21.500 08/07/2079]',33.993,11.722,-34.383,-2.735,2.344,24.225,-8.987,-8.205,-2.735,1.563,17.192,8.596,-13.675,30.085,-5.079,14.457,7.033,7.033,35.165,-26.178,-36.728,29.304,-5.079,-44.542
'[18:54:21.504 08/07/2079]',42.979,5.470,0.781,-29.304,10.940,24.615,4.298,-19.536,1.563,3.907,21.099,4.689,-7.814,25.397,4.298,11.722,12.112,11.331,0.000,-1.172,-46.105,24.225,4.298,-35.165
'[18:54:21.508 08/07/2079]',37.900,27.741,-33.602,-14.847,10.159,20.317,-7.814,-4.689,-1.954,-2.344,12.503,11.331,-4.689,-3.126,-8.596,37.900,9.377,8.205,34.383,-33.602,-33.993,1.172,-8.596,-33.211
'[18:54:21.512 08/07/2079]',25.397,77.363,-92.601,-9.377,7.814,7.424,-1.172,-12.503,-1.954,0.000,0.391,-1.172,-7.033,-8.205,-8.987,23.443,1.563,4.298,93.382,-78.535,-33.993,2.735,-8.987,-44.542
'[18:54:21.516 08/07/2079]',23.834,78.144,-64.860,-20.317,18.364,3.516,12.894,-18.364,1.563,3.126,12.112,10.549,-8.987,-29.695,36.728,33.211,3.907,8.987,65.641,-71.111,-36.728,-23.443,36.728,-63.297
'[18:54:21.520 08/07/2079]',26.569,62.906,-68.767,1.954,17.973,-0.781,5.079,0.391,1.172,-0.391,10.159,19.145,-6.642,-17.192,16.020,40.244,3.907,11.331,69.548,-66.032,-28.523,-10.940,16.020,-68.767
'[18:54:21.523 08/07/2079]',25.006,0.781,-26.178,8.596,19.536,-0.391,1.172,-10.940,2.735,1.172,12.894,17.192,-9.768,-11.331,9.377,48.059,3.516,9.768,26.960,-0.781,-40.635,0.781,9.377,-71.111
'[18:54:21.527 08/07/2079]',26.960,-50.012,64.860,-2.735,25.397,21.880,-2.735,-5.470,5.079,3.516,24.225,35.165,-10.549,-17.973,30.867,69.548,10.159,11.331,-64.078,44.542,-45.714,-1.172,30.867,-59.389
'[18:54:21.531 08/07/2079]',42.198,-62.515,55.482,27.741,17.582,23.834,-11.331,32.821,-3.126,-2.735,14.066,33.993,-9.377,-23.443,3.907,73.846,6.642,3.516,-54.701,44.542,-33.993,-16.801,3.907,-55.092
'[18:54:21.535 08/07/2079]',22.271,-42.979,35.946,10.940,3.907,13.284,-13.284,23.443,-11.331,-5.861,-0.781,5.861,-14.066,-29.304,-17.192,49.231,0.391,-8.596,-35.165,46.496,-46.496,-20.708,-17.192,-57.436
'[18:54:21.539 08/07/2079]',15.629,3.907,20.708,-14.457,13.284,16.801,-5.079,1.563,0.391,0.000,3.126,-7.033,-0.781,-23.443,1.563,21.099,8.596,-7.814,-19.927,19.927,-46.496,-14.847,1.563,-68.376
'[18:54:21.543 08/07/2079]',16.020,46.886,-14.457,5.861,12.894,16.410,-4.298,29.304,5.470,0.781,-5.470,5.079,15.238,-17.582,8.596,1.172,11.331,-10.549,15.238,-11.722,-22.662,-14.457,8.596,-65.641
'[18:54:21.547 08/07/2079]',17.973,39.072,2.735,-19.145,21.099,15.238,1.172,2.735,14.847,4.689,-4.689,-16.020,39.463,0.781,-1.954,-38.291,14.457,-6.252,-1.954,1.563,19.927,-6.252,-1.954,-61.343
'[18:54:21.551 08/07/2079]',9.768,44.542,15.629,-13.284,26.178,13.675,8.205,8.205,19.145,2.344,-7.033,-8.205,58.999,-7.814,-5.861,-36.337,14.066,-2.735,-14.847,-16.410,72.283,-12.503,-5.861,-49.231
'[18:54:21.555 08/07/2079]',9.377,61.343,8.987,-21.490,24.615,14.066,5.861,13.284,9.768,-1.563,-10.940,-11.331,60.171,-16.410,-16.801,-38.681,7.814,-4.689,-8.205,-27.741,90.647,-26.178,-16.801,-50.403
'[18:54:21.559 08/07/2079]',19.145,45.324,0.391,-19.145,21.099,12.503,-3.907,16.410,-0.781,-3.907,-10.159,-7.033,40.635,-6.252,-21.880,-32.821,3.126,-5.861,0.391,-8.205,70.720,-30.476,-21.880,-55.482
'[18:54:21.563 08/07/2079]',37.900,50.012,-11.331,-19.536,39.853,10.549,7.033,0.000,19.927,10.549,8.205,-22.271,43.370,46.496,-24.225,-46.105,11.722,1.954,12.112,-9.377,39.072,12.112,-24.225,-61.734
'[18:54:21.566 08/07/2079]',64.078,24.615,14.847,-17.192,64.469,40.635,-8.596,-8.205,38.681,20.708,13.675,-7.814,50.794,54.701,-7.424,-30.867,21.099,5.079,-14.066,30.085,-12.894,34.774,-7.424,-66.422
'[18:54:21.570 08/07/2079]',96.117,35.946,1.563,-12.894,85.177,51.184,-10.549,-3.907,53.138,28.913,19.927,0.391,57.436,61.343,12.503,-26.569,32.039,8.205,-0.781,30.476,-41.026,35.165,12.503,-64.078
'[18:54:21.574 08/07/2079]',111.355,92.601,-35.946,-26.569,100.024,55.482,-1.954,-11.722,67.595,34.774,21.490,-7.033,73.455,84.005,-18.755,-19.145,39.072,10.549,36.728,-17.582,-53.529,61.734,-18.755,-61.734
'[18:54:21.578 08/07/2079]',123.858,112.918,-44.933,-20.317,113.700,61.734,1.563,-6.642,76.581,40.635,16.801,-7.814,87.912,55.873,-10.940,-3.516,41.416,12.503,45.714,-27.741,-65.250,44.151,-10.940,-67.595
'[18:54:21.582 08/07/2079]',149.255,157.851,-75.409,-32.039,128.547,68.767,9.377,-9.377,79.707,47.668,16.410,-5.861,89.866,42.979,0.391,6.252,42.198,14.066,76.190,-72.674,-75.800,26.960,0.391,-75.800
'[18:54:21.586 08/07/2079]',169.573,196.923,-103.150,-32.039,141.441,74.628,14.066,-0.781,91.429,54.310,24.225,-3.516,94.164,52.357,12.503,7.424,47.277,21.880,103.932,-103.541,-98.462,26.178,12.503,-79.707
'[18:54:21.590 08/07/2079]',186.764,82.442,-16.020,-9.377,158.632,84.005,-0.781,1.563,107.057,58.999,30.085,3.516,100.415,73.846,14.457,12.112,49.621,26.960,16.801,19.927,-123.468,41.807,14.457,-70.330
'[18:54:21.594 08/07/2079]',198.877,48.059,18.755,-20.708,167.228,93.382,-7.424,-7.424,114.872,60.171,31.648,14.457,107.057,74.237,28.523,12.112,51.184,28.523,-17.973,63.297,-143.394,46.105,28.523,-58.999
'[18:54:21.598 08/07/2079]',229.744,78.535,-3.126,-7.814,196.142,108.230,-8.205,1.172,131.673,67.204,44.151,24.225,118.388,100.806,25.397,23.053,63.297,35.556,3.907,38.681,-145.348,57.827,25.397,-50.794
'[18:54:21.602 08/07/2079]',235.214,35.165,30.867,-5.079,197.314,98.071,0.391,0.391,144.567,73.065,42.979,16.020,127.766,119.560,10.549,19.927,67.985,36.728,-30.085,70.330,-144.957,72.674,10.549,-51.184
