'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8','ECG'
'[00:05:40.066 12/07/2079]',-7.424,4.298,-8.205,-7.033,-7.814,-1.172,-7.814,-0.781,-9.768,-1.954,-7.814,-3.516,-13.284,-7.033,-1.954,-0.781,-3.907,-5.079,8.987,3.907,-13.675,-1.563,-1.954,198.486
'[00:05:40.070 12/07/2079]',-3.516,-5.079,-4.298,1.563,-5.079,-1.172,-8.205,3.126,-6.252,-1.563,-3.907,-0.781,-10.159,6.252,-10.549,0.391,-3.126,-2.344,5.079,0.391,-0.781,9.377,-10.549,185.592
'[00:05:40.074 12/07/2079]',-1.563,-6.642,10.549,-5.079,-1.172,2.344,-4.298,0.781,-6.642,3.126,1.954,-4.689,-8.205,-3.907,5.470,0.391,-1.172,0.391,-9.768,3.907,5.861,-8.987,5.470,180.122
'[00:05:40.078 12/07/2079]',5.079,-4.689,12.503,-8.596,-0.391,4.689,-2.344,1.563,-4.298,10.159,2.735,-2.344,-7.424,9.768,4.298,-0.781,1.563,3.126,-11.722,12.894,-15.238,3.126,4.298,190.281
'[00:05:40.082 12/07/2079]',0.391,-1.563,12.112,-6.252,-3.126,3.126,-0.391,4.298,-5.079,7.424,0.391,2.735,-5.470,3.126,8.205,-0.391,0.391,8.596,-11.331,1.172,-1.563,0.391,8.205,211.380
'[00:05:40.086 12/07/2079]',4.689,-1.172,3.126,-3.907,-1.954,5.470,-1.954,1.563,-4.298,10.549,-1.172,-2.344,-3.126,6.642,-1.172,0.391,0.391,8.596,-2.344,-4.298,-3.126,10.159,-1.172,224.664
'[00:05:40.090 12/07/2079]',8.987,1.172,-0.781,-3.907,0.391,5.470,-5.470,4.298,-5.079,8.205,-1.563,-3.907,-3.907,-3.907,-1.172,5.861,1.172,3.907,1.563,0.391,-16.801,0.781,-1.172,221.148
'[00:05:40.094 12/07/2079]',4.689,-3.907,-3.126,-2.344,-2.735,2.735,-7.033,1.954,-7.033,3.126,-3.126,-4.689,-4.689,-5.861,-4.689,2.735,2.735,1.563,3.907,2.735,-9.377,-1.172,-4.689,202.393
'[00:05:40.098 12/07/2079]',3.126,-1.172,-1.563,-4.298,-1.172,2.344,-4.689,-0.391,-5.079,3.907,-5.861,-5.470,-3.126,3.907,-10.940,-2.735,4.689,-0.391,2.344,-3.126,5.470,6.252,-10.940,185.983
'[00:05:40.102 12/07/2079]',0.391,-1.954,3.907,-8.205,-1.563,-1.172,-1.172,-1.954,-3.516,3.516,-2.344,-9.377,-3.126,0.391,-6.252,-2.344,5.079,-2.344,-3.126,3.126,-3.126,6.252,-6.252,185.983
'[00:05:40.105 12/07/2079]',-1.563,-7.424,8.205,-6.642,-1.563,-3.907,0.391,-1.954,-1.563,2.735,0.000,-11.331,0.391,-0.391,-3.126,-6.252,8.205,-2.735,-7.424,14.066,6.642,-2.344,-3.126,208.645
'[00:05:40.109 12/07/2079]',-1.563,-5.079,4.689,-1.563,-1.563,-5.079,1.172,1.954,0.781,3.907,-2.735,-8.205,3.516,-2.344,-2.344,-3.907,7.424,1.563,-3.907,7.424,16.410,-5.861,-2.344,232.479
'[00:05:40.113 12/07/2079]',-6.642,-3.907,0.391,0.000,-4.298,-6.252,1.563,-0.781,3.126,6.252,-7.033,-10.159,7.424,-7.424,-3.126,-3.907,7.814,2.344,0.391,3.907,19.536,-1.954,-3.126,241.465
'[00:05:40.117 12/07/2079]',-9.768,-7.814,-1.563,4.298,-5.861,-7.033,-1.172,0.000,0.391,3.516,-5.861,-10.159,6.642,-12.112,0.000,-5.470,10.159,0.391,2.344,10.549,26.960,-12.503,0.000,224.274
'[00:05:40.121 12/07/2079]',-8.987,-9.377,1.954,3.907,-7.033,-5.079,-1.563,1.954,-1.172,4.298,-0.391,-8.987,5.861,-12.503,4.689,-3.907,12.112,1.172,-1.172,12.503,28.132,-19.536,4.689,200.830
'[00:05:40.125 12/07/2079]',-0.781,-17.582,0.781,4.689,-5.470,-5.861,-2.344,1.954,-1.954,5.079,-1.172,-7.424,3.907,-7.424,0.000,-1.172,9.377,-1.563,0.000,8.205,19.927,-5.470,0.000,184.811
'[00:05:40.129 12/07/2079]',0.000,-18.755,-0.781,-0.781,-7.424,-8.596,-1.563,-1.954,-2.735,1.172,0.391,-7.033,1.172,-1.172,-2.344,-5.861,5.470,-5.470,1.563,7.424,13.675,0.391,-2.344,173.871
'[00:05:40.133 12/07/2079]',5.470,-10.940,1.563,-4.689,-1.563,-6.642,0.781,0.000,0.000,0.391,3.907,0.391,4.689,1.563,1.954,-3.907,5.861,-3.126,-0.781,8.596,5.861,-1.954,1.954,160.977
'[00:05:40.137 12/07/2079]',1.563,-12.112,0.781,1.172,-3.516,-8.987,0.781,4.298,-1.172,-1.954,1.954,3.907,2.344,5.470,-7.424,1.563,1.563,-1.954,0.000,-0.391,13.675,8.596,-7.424,130.891
'[00:05:40.141 12/07/2079]',-0.781,-1.172,-0.391,-0.781,-1.172,-4.298,-1.172,3.126,0.391,-1.954,2.735,0.391,5.470,-1.563,-4.298,0.781,1.954,-5.079,1.172,-1.172,9.377,0.391,-4.298,112.527
'[00:05:40.145 12/07/2079]',-2.344,1.563,1.563,0.391,0.391,-3.516,-1.954,7.033,-0.781,-5.079,3.907,4.689,3.907,-1.563,-1.563,2.344,1.954,-2.735,-0.781,7.424,7.033,-8.987,-1.563,134.017
'[00:05:40.148 12/07/2079]',-5.861,-1.954,-2.344,1.954,-3.907,-5.079,-3.516,5.470,-4.298,-5.079,-1.954,5.079,0.391,2.344,-7.814,-0.781,-3.126,-1.954,3.126,-1.563,21.099,-6.252,-7.814,198.486
'[00:05:40.152 12/07/2079]',-1.172,-8.205,-2.344,0.781,-4.298,-4.298,-4.298,2.735,-2.735,-1.954,-1.172,3.126,3.126,12.894,-12.503,-6.252,-7.424,-2.344,3.126,-0.781,19.536,4.689,-12.503,284.054
'[00:05:40.156 12/07/2079]',0.000,-14.457,8.205,-1.563,-3.516,-4.689,-0.391,0.781,-3.907,-3.516,7.424,2.735,4.298,22.271,-14.847,-8.987,-6.642,-2.344,-7.424,6.642,19.536,8.596,-14.847,330.940
'[00:05:40.160 12/07/2079]',2.344,-7.033,6.252,-0.781,-3.126,-1.563,0.391,5.861,-3.907,-1.563,5.470,7.814,7.033,11.722,-9.768,-2.344,-7.424,1.172,-5.470,1.172,19.536,1.172,-9.768,330.549
'[00:05:40.164 12/07/2079]',-3.907,3.126,2.344,-5.470,-6.252,0.391,1.172,0.391,-5.079,0.781,-1.954,5.079,1.563,-10.940,7.814,0.000,-9.768,1.172,-1.563,-10.159,8.596,-6.252,7.814,300.855
'[00:05:40.168 12/07/2079]',1.172,17.582,0.781,-15.629,1.563,6.252,0.391,-5.470,-3.516,1.954,3.516,-3.516,-0.781,-12.112,12.112,0.000,-7.814,0.000,0.000,-9.768,-15.238,-6.252,12.112,282.882
'[00:05:40.172 12/07/2079]',12.112,20.317,-0.781,-16.020,12.503,7.814,1.172,-4.689,0.391,5.470,7.814,-10.940,5.861,-18.364,17.973,-2.735,-5.861,3.516,1.563,-10.159,-7.424,-21.490,17.973,309.060
'[00:05:40.176 12/07/2079]',3.516,12.112,3.516,-4.689,8.596,5.861,4.689,-3.516,2.735,8.987,5.470,-5.079,8.987,-2.735,12.503,-5.470,-9.768,7.033,-2.735,-12.894,21.880,-17.192,12.503,360.244
'[00:05:40.180 12/07/2079]',-0.781,5.861,8.596,-1.563,5.470,4.689,8.987,-7.033,5.861,8.987,9.377,-2.735,11.722,12.894,4.298,-7.033,-13.284,11.722,-7.814,-7.033,16.410,6.252,4.298,414.945
'[00:05:40.184 12/07/2079]',3.516,-0.391,16.801,1.172,4.689,3.126,16.410,-2.344,6.252,9.377,13.284,3.516,12.894,16.020,11.722,-7.814,-14.066,18.364,-16.020,2.735,19.536,-0.781,11.722,444.640
'[00:05:40.188 12/07/2079]',-3.126,5.079,8.596,9.768,-1.954,3.907,17.192,1.172,1.563,7.424,15.238,10.159,8.596,13.284,11.331,0.391,-16.801,23.834,-7.814,-3.126,17.192,0.391,11.331,440.342
'[00:05:40.191 12/07/2079]',4.689,11.331,11.331,6.252,4.689,10.159,16.801,2.344,1.563,5.861,17.582,11.331,5.470,5.861,14.847,9.768,-17.192,24.615,-10.549,-12.894,-1.172,8.987,14.847,423.150
'[00:05:40.195 12/07/2079]',11.722,17.582,5.861,5.861,8.987,12.112,17.973,2.344,5.861,6.252,19.536,9.768,7.424,8.987,17.582,7.424,-15.629,24.615,-5.079,-13.675,-3.126,1.563,17.582,411.038
'[00:05:40.199 12/07/2079]',5.861,17.192,12.112,10.159,12.112,14.066,16.020,5.079,10.940,5.861,14.847,14.457,12.894,9.377,13.284,9.768,-11.722,23.443,-11.331,-12.894,10.159,2.735,13.284,403.223
'[00:05:40.203 12/07/2079]',-2.735,11.722,16.020,14.457,8.987,10.940,12.894,5.861,11.722,3.907,7.033,16.410,13.284,19.145,-5.079,13.284,-11.722,17.973,-15.238,-17.582,29.304,15.629,-5.079,391.111
'[00:05:40.207 12/07/2079]',-5.079,7.424,14.066,16.020,6.642,7.424,12.112,5.079,11.331,3.516,10.549,8.596,9.377,24.615,-7.033,7.033,-10.159,13.675,-13.284,-7.814,22.662,17.973,-7.033,375.873
'[00:05:40.211 12/07/2079]',-4.298,5.079,17.582,8.987,5.079,6.252,10.940,4.689,9.768,3.907,8.596,6.642,4.689,6.252,7.814,10.159,-6.252,12.503,-16.801,1.954,9.377,-3.907,7.814,352.821
'[00:05:40.215 12/07/2079]',-9.768,11.331,8.987,11.722,3.516,3.907,10.549,3.907,5.861,3.126,3.126,7.033,-3.126,3.126,6.642,12.894,-4.298,12.894,-8.205,-10.159,10.549,3.126,6.642,325.079
'[00:05:40.219 12/07/2079]',-0.781,11.331,8.205,8.596,9.377,4.298,12.503,0.781,11.722,5.079,7.814,-0.781,1.954,-2.735,14.847,9.768,0.391,12.503,-7.424,-12.112,6.252,0.391,14.847,304.762
'[00:05:40.223 12/07/2079]',14.066,12.112,9.377,2.735,22.662,5.861,9.768,0.781,18.364,7.033,11.331,-5.861,9.768,-12.503,23.053,9.377,5.861,11.722,-8.596,-1.954,-5.079,-14.066,23.053,292.259
'[00:05:40.227 12/07/2079]',10.159,12.112,6.642,5.861,24.225,1.954,7.814,1.954,22.271,6.252,5.079,-2.735,15.629,2.735,7.814,3.907,7.814,10.940,-5.861,-8.987,21.880,-6.642,7.814,282.100
'[00:05:40.230 12/07/2079]',10.940,3.907,2.344,7.033,23.053,-1.954,1.954,1.563,22.662,2.735,1.563,-3.516,15.238,8.205,-1.172,0.781,3.907,5.079,-1.563,-10.159,22.662,7.814,-1.172,237.558
'[00:05:40.234 12/07/2079]',15.629,2.735,2.735,-4.689,23.834,-1.954,-1.172,-3.907,20.317,1.954,3.516,-11.722,12.112,-0.781,7.033,-4.298,0.391,-0.391,-1.954,3.516,7.033,-6.642,7.033,193.797
'[00:05:40.238 12/07/2079]',10.549,6.642,2.735,-2.735,21.880,0.000,-5.470,0.781,17.973,0.781,2.735,-8.205,9.377,3.516,0.391,0.781,0.391,-1.954,-1.954,5.470,7.033,-6.642,0.391,163.321
'[00:05:40.242 12/07/2079]',16.801,11.331,3.907,-3.126,27.350,4.298,-7.424,4.298,17.973,0.781,1.172,-4.298,7.814,9.377,-1.563,0.391,0.000,-3.907,-3.126,2.344,-6.642,10.159,-1.563,139.096
'[00:05:40.246 12/07/2079]',17.973,23.053,0.000,-10.159,27.350,7.814,-5.861,0.781,20.708,0.781,-2.344,1.172,10.549,7.033,3.126,-1.172,-1.954,-5.470,0.781,-4.689,-12.503,5.079,3.126,101.978
'[00:05:40.250 12/07/2079]',21.099,37.900,-6.252,-8.596,30.085,11.331,-4.298,6.642,21.099,1.172,-5.470,10.159,16.410,14.457,-1.563,-1.172,0.000,-2.735,7.033,-10.940,-5.861,1.954,-1.563,28.132
'[00:05:40.254 12/07/2079]',25.788,32.821,-5.470,-8.205,30.476,10.940,-4.689,7.814,16.801,0.391,-5.861,13.284,16.801,16.410,-8.205,-0.391,-1.563,-1.954,6.252,-12.503,-5.470,8.205,-8.205,-67.985
'[00:05:40.258 12/07/2079]',31.648,19.536,2.344,-6.642,31.258,12.503,-3.126,6.642,19.536,0.391,-5.079,13.675,27.350,5.470,-3.126,-0.781,-3.907,-1.954,-1.563,-5.079,3.516,-1.563,-3.126,-174.652
'[00:05:40.262 12/07/2079]',30.085,26.960,1.954,-8.987,30.476,14.457,0.000,5.470,16.801,1.954,-4.298,13.675,26.960,3.907,0.391,-3.126,-4.689,0.000,-1.172,1.954,5.079,-12.894,0.391,-268.816
'[00:05:40.266 12/07/2079]',26.960,30.867,3.516,-7.814,31.258,16.410,0.781,4.298,18.364,3.907,-5.079,18.755,23.834,8.205,3.516,0.000,-5.470,2.344,-2.735,0.000,2.344,-7.424,3.516,-336.410
'[00:05:40.270 12/07/2079]',42.589,43.761,6.252,-7.033,51.184,25.397,2.735,5.861,35.946,8.205,-3.126,21.490,37.900,17.582,0.781,5.470,-1.954,5.861,-5.470,-10.159,-3.126,5.079,0.781,-387.595
'[00:05:40.273 12/07/2079]',37.509,50.794,2.344,-7.424,45.324,24.615,5.470,6.252,35.165,5.470,0.000,18.364,38.681,10.159,3.516,6.252,-3.516,5.470,-1.563,-12.503,0.391,-8.596,3.516,-424.322
'[00:05:40.277 12/07/2079]',39.072,53.138,7.033,-5.861,48.449,28.523,7.814,7.424,36.728,5.861,0.391,19.927,41.416,14.847,-0.781,8.596,-1.563,10.549,-6.252,-6.642,-5.470,-0.391,-0.781,-446.203
'[00:05:40.281 12/07/2079]',41.416,46.886,17.192,-3.907,51.184,32.039,9.768,8.205,44.542,10.549,-1.172,19.927,51.575,6.642,5.079,10.549,-1.954,14.847,-16.410,-5.861,0.000,-3.516,5.079,-462.222
'[00:05:40.285 12/07/2079]',47.668,41.807,21.880,-8.205,48.449,36.337,12.503,5.470,42.979,14.066,4.298,15.629,48.449,15.629,6.252,5.861,-1.954,19.145,-21.099,-1.172,-3.126,0.000,6.252,-475.507
'[00:05:40.289 12/07/2079]',56.264,47.668,28.913,-7.424,55.482,45.324,13.284,9.768,44.933,19.927,13.284,13.675,52.357,26.960,6.252,5.861,3.516,22.271,-28.132,6.642,-7.424,-3.126,6.252,-484.103
'[00:05:40.293 12/07/2079]',58.608,52.747,26.178,-3.516,58.217,47.277,14.457,13.284,43.761,22.271,12.503,18.364,53.138,28.913,10.159,4.689,4.689,28.913,-25.397,-4.298,1.563,-0.781,10.159,-482.930
'[00:05:40.297 12/07/2079]',60.171,59.389,21.880,-3.907,60.171,48.840,13.675,14.066,46.105,21.099,13.675,21.490,53.919,45.324,-0.781,4.298,5.470,28.913,-21.099,-14.066,-2.735,21.490,-0.781,-460.659
'[00:05:40.301 12/07/2079]',58.217,58.608,23.834,-5.470,62.125,46.105,14.457,11.722,45.324,18.364,15.629,15.629,57.045,35.946,0.781,2.735,9.377,24.615,-23.053,-3.126,3.516,2.735,0.781,-425.495
'[00:05:40.305 12/07/2079]',55.092,56.654,14.847,1.172,64.860,37.118,10.159,14.457,50.403,16.410,12.112,16.410,62.906,10.549,16.801,5.861,12.503,19.145,-14.066,-5.861,5.470,-13.284,16.801,-386.813
'[00:05:40.309 12/07/2079]',58.999,50.794,12.112,-1.563,69.548,32.039,6.252,11.722,54.310,15.238,10.159,11.722,61.343,15.238,10.159,5.079,10.940,12.894,-11.331,-7.424,2.344,-5.861,10.159,-364.542
'[00:05:40.313 12/07/2079]',56.654,51.966,7.033,-2.344,67.595,26.960,7.033,10.549,56.264,16.020,6.252,9.377,60.171,16.801,6.642,4.298,12.112,5.861,-6.252,-3.907,-1.954,-2.735,6.642,-359.853
'[00:05:40.316 12/07/2079]',51.184,50.012,9.768,0.391,67.985,24.615,5.079,12.894,55.092,18.364,0.391,11.331,60.171,8.596,10.159,6.252,14.457,5.861,-8.987,-2.735,6.252,-7.814,10.159,-368.840
'[00:05:40.320 12/07/2079]',50.403,45.714,14.847,0.000,68.376,21.490,5.470,15.238,53.919,20.708,1.172,8.596,56.264,17.973,1.563,7.424,14.457,8.205,-14.066,-5.079,5.861,8.596,1.563,-370.012
'[00:05:40.324 12/07/2079]',55.873,46.496,19.927,-1.563,73.846,23.834,8.205,13.284,57.045,25.006,8.205,3.516,58.217,35.165,-5.470,5.470,19.145,8.596,-19.145,0.781,-1.563,22.271,-5.470,-346.569
'[00:05:40.328 12/07/2079]',60.562,43.370,22.662,-0.391,83.223,24.615,5.470,12.503,63.687,28.523,5.470,5.861,67.595,37.118,-7.033,5.861,25.397,7.814,-21.880,7.033,11.331,14.457,-7.033,-294.212
'[00:05:40.332 12/07/2079]',59.780,50.794,12.894,0.391,84.786,23.053,6.642,9.377,66.422,27.350,3.126,5.470,65.641,26.569,4.689,5.470,26.960,7.424,-12.112,-0.781,11.331,5.079,4.689,-233.651
'[00:05:40.336 12/07/2079]',53.529,45.324,11.722,1.954,78.926,21.490,5.079,6.642,65.250,25.397,1.563,3.907,64.469,29.304,-2.735,4.689,23.834,3.907,-10.940,-4.298,19.145,11.331,-2.735,-187.546
'[00:05:40.340 12/07/2079]',53.529,44.542,9.377,9.377,79.316,22.662,3.907,10.159,63.297,25.788,-3.126,3.126,66.422,10.940,3.907,7.814,24.615,0.391,-8.596,-3.907,32.821,-9.768,3.907,-163.321
'[00:05:40.344 12/07/2079]',55.092,58.999,7.424,0.000,81.270,25.006,3.907,11.331,60.171,21.490,-5.079,7.033,66.032,1.172,8.987,7.033,22.271,3.907,-6.642,-8.596,23.834,-18.364,8.987,-151.209
'[00:05:40.348 12/07/2079]',47.668,39.853,9.768,5.861,68.767,23.443,0.781,8.596,54.310,17.192,-6.642,6.252,58.608,14.457,-4.689,3.907,14.457,4.298,-8.987,-2.735,19.536,3.126,-4.689,-142.222
'[00:05:40.352 12/07/2079]',50.403,48.059,8.596,-2.344,68.376,27.350,3.907,3.907,55.873,19.145,-3.126,0.781,62.515,16.020,-3.907,0.000,14.847,3.516,-7.814,-7.814,13.675,2.735,-3.907,-135.971
'[00:05:40.355 12/07/2079]',50.794,44.151,10.549,-2.344,66.813,27.350,3.126,5.079,52.357,16.020,-0.391,3.907,60.562,20.317,-7.814,0.000,16.020,2.735,-9.768,0.391,10.549,2.344,-7.814,-130.110
'[00:05:40.359 12/07/2079]',46.886,35.556,10.940,3.126,58.999,24.225,2.344,10.159,47.668,11.722,-5.079,11.722,53.919,17.973,-11.331,7.424,12.112,3.516,-10.159,-0.781,2.735,10.159,-11.331,-127.375
'[00:05:40.363 12/07/2079]',46.496,40.244,8.205,-0.391,53.529,23.443,6.642,8.987,39.853,11.331,-8.205,14.066,41.807,17.192,-7.033,6.642,7.814,3.907,-7.424,-7.033,-5.470,14.066,-7.033,-115.263
'[00:05:40.367 12/07/2079]',48.840,50.403,-0.391,-1.172,55.092,21.880,9.377,10.159,33.211,10.159,-7.814,17.973,36.728,13.675,-0.391,5.470,8.596,6.252,1.172,-13.284,1.172,0.000,-0.391,-92.991
'[00:05:40.371 12/07/2079]',50.012,35.556,9.768,6.642,57.827,22.662,6.252,14.457,28.132,6.642,-5.861,20.708,39.072,3.126,-1.172,11.331,7.424,10.549,-8.987,2.344,13.675,-16.410,-1.172,-64.860
'[00:05:40.375 12/07/2079]',42.198,25.006,15.629,7.424,48.449,23.053,7.424,10.940,26.178,9.377,-1.563,14.457,34.774,-2.344,10.940,6.642,5.861,13.284,-14.847,5.470,11.722,-20.317,10.940,-44.151
'[00:05:40.379 12/07/2079]',29.304,29.695,18.364,1.563,37.900,22.662,14.066,3.907,21.490,8.205,3.126,10.940,30.085,9.768,4.689,0.391,7.424,14.847,-17.582,7.033,6.642,-4.689,4.689,-39.072
'[00:05:40.383 12/07/2079]',17.582,26.178,19.145,6.642,25.006,21.490,14.457,7.424,17.973,2.735,4.689,13.675,26.960,10.159,-1.954,5.079,8.596,19.536,-18.364,7.424,6.252,1.172,-1.954,-50.012
'[00:05:40.387 12/07/2079]',9.768,19.145,17.582,6.252,14.457,17.192,14.847,5.861,7.814,-0.391,4.689,8.987,12.112,3.516,-1.954,7.424,4.689,19.927,-16.801,8.205,-9.377,7.814,-1.954,-64.469
'[00:05:40.391 12/07/2079]',16.801,12.112,8.596,2.344,10.940,12.894,13.284,1.954,0.391,-3.907,8.987,3.126,3.907,12.894,-10.549,1.563,1.954,16.020,-7.814,8.596,-17.192,18.364,-10.549,-69.158
'[00:05:40.395 12/07/2079]',13.284,5.470,2.344,3.126,5.079,6.642,8.596,2.735,-5.470,-3.907,2.735,2.344,2.735,-5.861,-3.516,3.516,0.781,12.894,-1.563,10.549,-1.563,-12.503,-3.516,-58.999
'[00:05:40.398 12/07/2079]',11.722,8.205,1.172,-0.391,5.861,6.642,5.861,0.781,-6.642,-1.563,-1.954,4.298,0.781,-19.536,10.549,1.954,0.391,11.331,-0.391,6.252,-1.954,-20.708,10.549,-46.496
'[00:05:40.402 12/07/2079]',12.894,15.238,-1.563,-9.377,3.516,7.424,4.298,0.391,-7.424,-0.391,0.000,3.907,-3.126,-16.020,16.410,-0.391,0.781,9.768,2.344,-0.781,-19.536,-10.940,16.410,-38.291
'[00:05:40.406 12/07/2079]',8.205,17.973,5.079,-12.894,-0.391,7.424,6.642,3.126,-8.205,0.000,4.689,0.391,-1.563,-17.192,16.801,-0.391,4.298,7.814,-4.298,0.391,-16.020,-18.755,16.801,-37.900
'[00:05:40.410 12/07/2079]',-2.344,19.536,-3.126,0.391,-6.252,6.642,3.516,9.768,-15.238,-4.689,1.172,5.079,-8.596,-10.159,5.470,0.391,1.563,9.377,3.907,-4.298,-8.205,-5.470,5.470,-46.496
'[00:05:40.414 12/07/2079]',-9.377,-2.735,1.172,2.344,-16.410,0.391,0.391,6.642,-19.145,-8.987,-7.424,6.642,-16.410,-8.596,-3.516,0.781,-3.126,6.642,-0.391,4.298,-6.642,3.516,-3.516,-51.184
'[00:05:40.418 12/07/2079]',-12.503,-14.847,0.000,2.735,-19.536,-5.470,-2.344,1.563,-19.927,-7.814,-11.722,1.954,-15.629,-16.410,-0.391,-3.126,-4.689,0.000,0.781,7.424,7.424,-8.596,-0.391,-51.966
'[00:05:40.422 12/07/2079]',-12.894,-20.708,-4.298,3.907,-16.410,-12.503,-5.470,0.000,-21.880,-10.159,-11.722,-0.391,-18.755,-17.973,-1.172,-4.689,-3.516,-3.516,5.079,11.331,11.331,-14.066,-1.172,-36.337
'[00:05:40.426 12/07/2079]',-19.927,-29.304,-1.563,2.735,-19.536,-17.192,-8.205,-2.735,-19.927,-15.238,-14.066,3.126,-22.662,-14.066,-5.861,-2.735,-2.735,-5.861,2.344,13.675,4.689,0.000,-5.861,-12.894
'[00:05:40.430 12/07/2079]',-21.880,-26.569,-3.126,-1.954,-19.536,-19.927,-6.642,-7.814,-16.020,-14.066,-15.238,-1.172,-22.271,-15.238,-3.126,-5.470,-0.781,-10.159,3.907,9.377,0.391,3.516,-3.126,1.954
'[00:05:40.434 12/07/2079]',-26.178,-26.178,0.391,0.391,-19.145,-21.490,-4.689,-6.252,-16.801,-14.457,-13.284,-3.126,-25.397,0.781,-10.940,-11.331,3.907,-8.987,0.391,12.503,3.126,18.364,-10.940,5.079
'[00:05:40.438 12/07/2079]',-28.913,-36.728,3.907,10.940,-20.708,-24.225,-5.079,0.391,-16.020,-16.020,-10.159,-0.781,-26.569,3.126,-16.410,-2.735,4.298,-5.079,-3.126,15.238,14.457,17.582,-16.410,-13.284
'[00:05:40.441 12/07/2079]',-27.350,-34.774,0.391,8.205,-22.662,-25.006,-4.298,-0.391,-17.192,-12.112,-13.284,-5.470,-25.397,-23.834,0.391,1.563,2.735,-6.642,0.391,2.344,12.112,2.735,0.391,-35.165
'[00:05:40.445 12/07/2079]',-25.788,-19.536,-1.954,-0.391,-18.755,-21.490,-2.344,-4.298,-17.192,-8.987,-9.768,-8.987,-26.569,-18.755,5.079,-4.689,5.470,-6.252,2.735,-0.391,9.377,-1.563,5.079,-43.761
'[00:05:40.449 12/07/2079]',-35.946,-14.847,-5.861,3.907,-24.615,-21.099,-3.516,-2.344,-20.708,-12.112,-13.284,-2.735,-30.867,-14.457,-7.814,4.298,4.689,-4.689,6.642,2.344,0.000,8.987,-7.814,-32.039
'[00:05:40.453 12/07/2079]',-43.761,-10.159,-13.675,0.781,-33.211,-21.099,-4.689,-6.642,-25.006,-12.894,-12.503,-8.596,-33.602,-28.913,0.000,3.126,0.391,-7.814,14.457,-9.377,-5.079,5.861,0.000,-11.722
'[00:05:40.457 12/07/2079]',-38.291,-23.443,-5.470,-0.781,-31.258,-19.927,-8.205,-8.205,-28.913,-12.112,-10.549,-13.284,-35.556,-21.490,-5.079,-1.954,-1.172,-11.722,6.252,3.907,-5.470,5.861,-5.079,0.000
'[00:05:40.461 12/07/2079]',-33.211,-35.165,0.000,1.563,-29.695,-20.708,-11.331,-4.689,-29.304,-17.582,-13.284,-5.079,-32.821,-18.364,-13.284,-0.781,-5.470,-10.549,0.781,12.894,1.563,4.689,-13.284,-5.470
'[00:05:40.465 12/07/2079]',-38.681,-37.118,-7.033,1.172,-39.072,-23.834,-11.722,-5.861,-31.258,-21.880,-16.410,-2.735,-35.165,-19.145,-12.112,-5.079,-15.238,-9.377,7.814,2.344,5.861,7.424,-12.112,-25.006
'[00:05:40.469 12/07/2079]',-32.039,-32.039,-11.722,-5.470,-34.774,-22.271,-12.894,-11.331,-29.304,-23.443,-16.410,-7.033,-33.602,-19.536,-10.159,-11.722,-18.364,-11.722,12.503,-3.516,10.549,0.781,-10.159,-45.324
'[00:05:40.473 12/07/2079]',-28.913,-33.602,-5.861,-8.596,-32.430,-18.364,-14.457,-10.549,-28.132,-23.053,-12.503,-8.596,-30.867,-6.252,-23.443,-10.549,-16.801,-13.284,6.642,12.894,0.781,8.987,-23.443,-53.138
'[00:05:40.477 12/07/2079]',-40.244,-31.258,-11.331,-6.252,-42.589,-20.708,-15.629,-8.987,-27.741,-21.490,-18.364,-8.596,-31.258,-25.397,-8.596,-9.768,-17.973,-13.284,12.112,9.377,0.781,-3.907,-8.596,-50.794
'[00:05:40.480 12/07/2079]',-41.026,-25.788,-11.722,-11.331,-44.151,-19.145,-14.066,-11.722,-26.960,-17.192,-17.192,-9.768,-31.648,-21.099,-5.079,-12.894,-19.145,-12.112,12.503,1.954,-1.172,3.907,-5.079,-48.840
'[00:05:40.484 12/07/2079]',-37.509,-28.913,0.000,-13.284,-43.761,-15.238,-11.331,-8.987,-30.085,-14.066,-11.722,-5.861,-28.913,-14.457,-7.814,-8.987,-17.192,-8.205,0.781,14.066,-5.470,8.596,-7.814,-57.436
'[00:05:40.488 12/07/2079]',-36.337,-29.304,-1.172,-4.298,-45.324,-14.457,-8.596,-1.563,-30.867,-16.020,-8.596,-0.391,-25.788,-12.112,-14.847,-2.344,-19.536,-0.391,1.954,11.331,4.689,3.126,-14.847,-68.376
'[00:05:40.492 12/07/2079]',-35.556,-29.304,-0.781,-3.907,-45.324,-12.894,-7.033,-4.298,-34.383,-19.927,-4.298,-2.735,-30.867,-7.033,-17.582,-4.298,-25.397,3.126,1.563,1.563,0.391,17.973,-17.582,-71.502
'[00:05:40.496 12/07/2079]',-40.244,-26.569,-0.781,-3.126,-46.886,-12.503,-4.689,-5.470,-39.072,-23.053,-7.033,0.391,-36.728,-18.755,-10.159,-1.172,-27.350,2.735,1.563,1.954,0.391,5.470,-10.159,-65.250
